timestamp,hour,minute,t_seconds,flow_lpm,scenario,rolling_mean,rolling_variance,near_zero_count,sustained_ticks,is_scheduled,hour_sin,hour_cos,alert,alert_type,is_leak,is_anomaly
2026-03-05T17:01:18.387982,0,7,420.0,0.0,idle,0.0232,0.000463,15,15,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.387992,0,7,450.0,0.039,idle,0.0242,0.000449,16,16,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388003,0,8,480.0,0.006,idle,0.0231,0.000441,17,17,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388011,0,8,510.0,0.0,idle,0.0218,0.000444,18,18,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388019,0,9,540.0,0.015,idle,0.0215,0.000423,19,19,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388028,0,9,570.0,0.086,idle,0.0247,0.0006,20,20,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388039,0,10,600.0,0.0,idle,0.0229,0.000619,20,21,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388048,0,10,630.0,0.009,idle,0.0232,0.000607,20,22,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388056,0,11,660.0,0.095,idle,0.0251,0.000804,20,23,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388066,0,11,690.0,0.036,idle,0.0256,0.00081,20,24,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388084,0,12,720.0,0.026,idle,0.0265,0.000795,20,25,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388095,0,12,750.0,0.066,idle,0.0265,0.000791,20,26,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388107,0,13,780.0,0.0,idle,0.0265,0.000791,20,27,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388118,0,13,810.0,0.043,idle,0.0286,0.000765,20,28,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388130,0,14,840.0,0.0,idle,0.0284,0.000776,20,29,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388140,0,14,870.0,0.011,idle,0.0276,0.00079,20,30,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388151,0,15,900.0,0.094,idle,0.0314,0.000991,20,31,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388159,0,15,930.0,0.035,idle,0.0304,0.000963,20,32,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388168,0,16,960.0,0.0,idle,0.0291,0.001007,20,33,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388176,0,16,990.0,0.0,idle,0.028,0.001045,20,34,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388188,0,17,1020.0,0.026,idle,0.0293,0.001005,20,35,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388196,0,17,1050.0,0.024,idle,0.0286,0.001001,20,36,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388207,0,18,1080.0,0.048,idle,0.0307,0.00099,20,37,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388215,0,18,1110.0,0.086,idle,0.035,0.001077,20,38,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388223,0,19,1140.0,0.0,idle,0.0342,0.001118,20,39,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388231,0,19,1170.0,0.007,idle,0.0303,0.001005,20,40,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388239,0,20,1200.0,0.0,idle,0.0303,0.001005,20,41,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388247,0,20,1230.0,0.0,idle,0.0298,0.001028,20,42,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388255,0,21,1260.0,0.0,idle,0.0251,0.000838,20,43,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388264,0,21,1290.0,0.011,idle,0.0238,0.00084,20,44,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388274,0,22,1320.0,0.003,idle,0.0227,0.000861,20,45,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388282,0,22,1350.0,0.025,idle,0.0206,0.000763,20,46,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388292,0,23,1380.0,0.0,idle,0.0206,0.000763,20,47,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388300,0,23,1410.0,0.055,idle,0.0212,0.000797,20,48,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388308,0,24,1440.0,0.004,idle,0.0215,0.000789,20,49,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388320,0,24,1470.0,0.048,idle,0.0233,0.000815,20,50,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388329,0,25,1500.0,0.003,idle,0.0187,0.000565,20,51,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388337,0,25,1530.0,0.061,idle,0.02,0.00064,20,52,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388345,0,26,1560.0,0.015,idle,0.0208,0.00062,20,53,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388354,0,26,1590.0,0.026,idle,0.0221,0.000598,20,54,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388371,0,27,1620.0,0.0,idle,0.0208,0.00062,20,55,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388381,0,27,1650.0,0.0,idle,0.0196,0.00064,20,56,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388393,0,28,1680.0,0.048,idle,0.0196,0.00064,20,57,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388405,0,28,1710.0,0.032,idle,0.0169,0.00042,20,58,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388414,0,29,1740.0,0.013,idle,0.0175,0.000406,20,59,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388422,0,29,1770.0,0.01,idle,0.0177,0.000403,20,60,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388430,0,30,1800.0,0.036,idle,0.0195,0.000401,20,61,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388438,0,30,1830.0,0.0,idle,0.0195,0.000401,20,62,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388446,0,31,1860.0,0.035,idle,0.0212,0.000391,20,63,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388453,0,31,1890.0,0.039,idle,0.0226,0.000399,20,64,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388465,0,32,1920.0,0.059,idle,0.0255,0.000438,20,65,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388473,0,32,1950.0,0.048,idle,0.0266,0.000462,20,66,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388481,0,33,1980.0,0.029,idle,0.0281,0.000425,20,67,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388491,0,33,2010.0,0.015,idle,0.0261,0.000393,20,68,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388499,0,34,2040.0,0.0,idle,0.0259,0.000403,20,69,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388507,0,34,2070.0,0.027,idle,0.0248,0.000377,20,70,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388516,0,35,2100.0,0.0,idle,0.0246,0.000384,20,71,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388523,0,35,2130.0,0.062,idle,0.0247,0.000388,20,72,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388532,0,36,2160.0,0.019,idle,0.0249,0.000385,20,73,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388539,0,36,2190.0,0.004,idle,0.0238,0.000406,20,74,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388550,0,37,2220.0,0.037,idle,0.0256,0.000383,20,75,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388561,0,37,2250.0,0.026,idle,0.027,0.000348,20,76,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388572,0,38,2280.0,0.004,idle,0.0248,0.000347,20,77,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388585,0,38,2310.0,0.0,idle,0.0231,0.000373,20,78,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388596,0,39,2340.0,0.046,idle,0.0248,0.000391,20,79,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388607,0,39,2370.0,0.01,idle,0.0248,0.000391,20,80,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388616,0,40,2400.0,0.007,idle,0.0233,0.000398,20,81,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388624,0,40,2430.0,0.0,idle,0.0233,0.000398,20,82,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388632,0,41,2460.0,0.002,idle,0.0217,0.000412,20,83,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388639,0,41,2490.0,0.042,idle,0.0219,0.000417,20,84,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388650,0,42,2520.0,0.015,idle,0.0197,0.000346,20,85,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388658,0,42,2550.0,0.0,idle,0.0172,0.000319,20,86,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388666,0,43,2580.0,0.0,idle,0.0158,0.000325,20,87,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388678,0,43,2610.0,0.032,idle,0.0167,0.000337,20,88,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388689,0,44,2640.0,0.027,idle,0.018,0.000327,20,89,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388696,0,44,2670.0,0.047,idle,0.019,0.000364,20,90,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388704,0,45,2700.0,0.063,idle,0.0221,0.000433,20,91,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388712,0,45,2730.0,0.042,idle,0.0211,0.000372,20,92,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388720,0,46,2760.0,0.009,idle,0.0206,0.000379,20,93,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388729,0,46,2790.0,0.046,idle,0.0227,0.000393,20,94,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388740,0,47,2820.0,0.039,idle,0.0229,0.000396,20,95,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388747,0,47,2850.0,0.042,idle,0.0237,0.000413,20,96,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388755,0,48,2880.0,0.0,idle,0.0235,0.000422,20,97,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388763,0,48,2910.0,0.116,idle,0.0292,0.000789,19,98,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388771,0,49,2940.0,0.0,idle,0.027,0.000812,19,99,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388786,0,49,2970.0,0.027,idle,0.0278,0.000797,19,100,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388795,0,50,3000.0,0.009,idle,0.0279,0.000793,19,101,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388803,0,50,3030.0,0.048,idle,0.0303,0.000769,19,102,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388810,0,51,3060.0,0.0,idle,0.0302,0.000775,19,103,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388818,0,51,3090.0,0.0,idle,0.0281,0.000809,19,104,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388829,0,52,3120.0,0.033,idle,0.029,0.000801,19,105,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388849,0,52,3150.0,0.0,idle,0.029,0.000801,19,106,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388862,0,53,3180.0,0.021,idle,0.0301,0.000761,19,107,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388873,0,53,3210.0,0.0,idle,0.0285,0.000803,19,108,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388881,0,54,3240.0,0.038,idle,0.029,0.000807,19,109,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388889,0,54,3270.0,0.019,idle,0.0276,0.000794,19,110,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388900,0,55,3300.0,0.0,idle,0.0244,0.00076,19,111,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388908,0,55,3330.0,0.048,idle,0.0248,0.000772,19,112,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388916,0,56,3360.0,0.021,idle,0.0254,0.00076,19,113,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388924,0,56,3390.0,0.0,idle,0.0231,0.000765,19,114,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388935,0,57,3420.0,0.05,idle,0.0236,0.000789,19,115,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388942,0,57,3450.0,0.026,idle,0.0228,0.000771,19,116,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388951,0,58,3480.0,0.048,idle,0.0252,0.000771,19,117,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388959,0,58,3510.0,0.053,idle,0.0221,0.000388,20,118,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388967,0,59,3540.0,0.0,idle,0.0221,0.000388,20,119,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388975,0,59,3570.0,0.02,idle,0.0217,0.000387,20,120,False,0.0,1.0,False,NONE,False,False
2026-03-05T17:01:18.388984,1,0,3600.0,0.0,idle,0.0212,0.000402,20,121,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.388993,1,0,3630.0,0.037,idle,0.0207,0.000378,20,122,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389002,1,1,3660.0,0.03,idle,0.0222,0.000359,20,123,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389010,1,1,3690.0,0.029,idle,0.0236,0.000335,20,124,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389021,1,2,3720.0,0.008,idle,0.0224,0.000341,20,125,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389031,1,2,3750.0,0.061,idle,0.0255,0.000381,20,126,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389043,1,3,3780.0,0.042,idle,0.0265,0.000393,20,127,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389054,1,3,3810.0,0.021,idle,0.0276,0.000358,20,128,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389066,1,4,3840.0,0.052,idle,0.0282,0.000382,20,129,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389077,1,4,3870.0,0.0,idle,0.0273,0.000417,20,130,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389086,1,5,3900.0,0.065,idle,0.0306,0.00044,20,131,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389097,1,5,3930.0,0.059,idle,0.0311,0.000465,20,132,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389105,1,6,3960.0,0.073,idle,0.0337,0.000541,20,133,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389113,1,6,3990.0,0.015,idle,0.0344,0.000501,20,134,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389124,1,7,4020.0,0.0,idle,0.0319,0.000542,20,135,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389132,1,7,4050.0,0.0,idle,0.0307,0.000589,20,136,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389140,1,8,4080.0,0.024,idle,0.0294,0.000575,20,137,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389148,1,8,4110.0,0.0,idle,0.0268,0.000584,20,138,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389157,1,9,4140.0,0.001,idle,0.0269,0.000581,20,139,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389174,1,9,4170.0,0.0,idle,0.0259,0.000614,20,140,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389186,1,10,4200.0,0.005,idle,0.0261,0.000602,20,141,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389198,1,10,4230.0,0.071,idle,0.0278,0.000694,20,142,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389209,1,11,4260.0,0.0,idle,0.0263,0.00073,20,143,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389220,1,11,4290.0,0.014,idle,0.0255,0.000737,20,144,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389232,1,12,4320.0,0.058,idle,0.028,0.000768,20,145,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389240,1,12,4350.0,0.0,idle,0.025,0.000744,20,146,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389248,1,13,4380.0,0.0,idle,0.0229,0.000756,20,147,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389256,1,13,4410.0,0.016,idle,0.0226,0.000758,20,148,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389264,1,14,4440.0,0.042,idle,0.0221,0.000734,20,149,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389272,1,14,4470.0,0.0,idle,0.0221,0.000734,20,150,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389280,1,15,4500.0,0.035,idle,0.0206,0.000648,20,151,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389292,1,15,4530.0,0.039,idle,0.0197,0.00059,20,152,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389303,1,16,4560.0,0.07,idle,0.0195,0.000574,20,153,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389311,1,16,4590.0,0.014,idle,0.0195,0.000575,20,154,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389322,1,17,4620.0,0.0,idle,0.0195,0.000575,20,155,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389330,1,17,4650.0,0.052,idle,0.0221,0.000602,20,156,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389338,1,18,4680.0,0.051,idle,0.0234,0.000642,20,157,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389346,1,18,4710.0,0.0,idle,0.0234,0.000642,20,158,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389359,1,19,4740.0,0.015,idle,0.0241,0.00062,20,159,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389368,1,19,4770.0,0.001,idle,0.0241,0.000618,20,160,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389376,1,20,4800.0,0.01,idle,0.0244,0.000609,20,161,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389384,1,20,4830.0,0.036,idle,0.0226,0.000504,20,162,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389393,1,21,4860.0,0.028,idle,0.024,0.000478,20,163,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389401,1,21,4890.0,0.0,idle,0.0234,0.000502,20,164,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389411,1,22,4920.0,0.025,idle,0.0217,0.000439,20,165,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389420,1,22,4950.0,0.008,idle,0.0221,0.000425,20,166,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389428,1,23,4980.0,0.014,idle,0.0228,0.000403,20,167,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389436,1,23,5010.0,0.0,idle,0.022,0.000426,20,168,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389446,1,24,5040.0,0.007,idle,0.0203,0.000414,20,169,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389457,1,24,5070.0,0.022,idle,0.0214,0.000393,20,170,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389468,1,25,5100.0,0.016,idle,0.0204,0.000384,20,171,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389480,1,25,5130.0,0.004,idle,0.0186,0.000377,20,172,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389490,1,26,5160.0,0.0,idle,0.0152,0.00025,20,173,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389498,1,26,5190.0,0.042,idle,0.0166,0.000284,20,174,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389512,1,27,5220.0,0.048,idle,0.019,0.000314,20,175,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389520,1,27,5250.0,0.05,idle,0.0188,0.000308,20,176,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389529,1,28,5280.0,0.109,idle,0.0217,0.000654,19,177,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389537,1,28,5310.0,0.049,idle,0.0242,0.000662,19,178,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389545,1,29,5340.0,0.011,idle,0.024,0.000666,19,179,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389553,1,29,5370.0,0.0,idle,0.0239,0.000668,19,180,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389561,1,30,5400.0,0.0,idle,0.0235,0.000687,19,181,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389570,1,30,5430.0,0.068,idle,0.025,0.000776,19,182,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389580,1,31,5460.0,0.016,idle,0.0244,0.000779,19,183,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389594,1,31,5490.0,0.05,idle,0.027,0.000776,19,184,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389605,1,32,5520.0,0.059,idle,0.0287,0.000824,19,185,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389614,1,32,5550.0,0.052,idle,0.0308,0.000825,19,186,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389622,1,33,5580.0,0.0,idle,0.0301,0.000858,19,187,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389630,1,33,5610.0,0.0,idle,0.0301,0.000858,19,188,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389640,1,34,5640.0,0.008,idle,0.0302,0.000856,19,189,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389655,1,34,5670.0,0.032,idle,0.0307,0.000852,19,190,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389667,1,35,5700.0,0.015,idle,0.0307,0.000854,19,191,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389679,1,35,5730.0,0.033,idle,0.0321,0.000816,19,192,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389691,1,36,5760.0,0.033,idle,0.0338,0.000762,19,193,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389700,1,36,5790.0,0.001,idle,0.0317,0.000808,19,194,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389713,1,37,5820.0,0.056,idle,0.0321,0.000824,19,195,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389721,1,37,5850.0,0.032,idle,0.0312,0.000808,19,196,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389730,1,38,5880.0,0.046,idle,0.0281,0.000506,20,197,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389738,1,38,5910.0,0.012,idle,0.0262,0.000493,20,198,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389748,1,39,5940.0,0.05,idle,0.0282,0.000506,20,199,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389759,1,39,5970.0,0.037,idle,0.03,0.000467,20,200,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389771,1,40,6000.0,0.033,idle,0.0316,0.00042,20,201,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389789,1,40,6030.0,0.0,idle,0.0283,0.000392,20,202,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389801,1,41,6060.0,0.015,idle,0.0282,0.000394,20,203,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389812,1,41,6090.0,0.0,idle,0.0257,0.000404,20,204,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389824,1,42,6120.0,0.052,idle,0.0254,0.000383,20,205,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389832,1,42,6150.0,0.0,idle,0.0227,0.000372,20,206,False,0.2588,0.9659,False,NONE,False,False
2026-03-05T17:01:18.389859,1,43,6180.0,0.027,idle,0.0241,0.000346,20,207,False,0.2588,0.9659,False,NONE,False,False
